HengZhe

1
HengPie:	0.5900432582539419
HengZheWanGou:	0.32792329423029987
Ti:	0.22021887137565005
HengZhe:	0.20252089255796268
Gou:	0.18675503441813823
ShuZheZheGou:	0.17776043452687043
ShuWanGou:	0.16691263045001223
HengZheTi:	0.15913450225385276
Heng:	0.14688080682352272
ShuZhe:	0.1270918233807679
Shu:	0.10540886996720161

2
HengPie:	0.3052825407675564
Gou:	0.14058223962260993
HengZheTi:	0.1326327247227813
Ti:	0.12469907341729841
ShuWanGou:	0.11543003661753357
Dian:	0.10493609051776721
Pie:	0.09545170185560346
ShuZhe:	0.08514808337801487
Shu:	0.0789909788893771
HengZhe:	0.07600979400602484
Heng:	0.07164032990111639

3
HengPie:	0.7188144136433074
HengZheWanGou:	0.6013250800158513
Ti:	0.5268845062524777
Gou:	0.4127736317266067
ShuZheZheGou:	0.3857956896434747
ShuWanGou:	0.3661223225277117
HengZheTi:	0.34498866662955396
ShuZhe:	0.2825641846415176
Shu:	0.22924970758165683

4
HengPie:	0.60957409373452
Ti:	0.4515119418460973
Gou:	0.3770663885913916
ShuZheZheGou:	0.33626831645144645
ShuWanGou:	0.3166166568807296
HengZheTi:	0.2996562309288278
Heng:	0.27414557575936976
ShuZhe:	0.24368643512899796
Shu:	0.1997502224270522

5
HengPie:	0.5697343300832045
HengZheWanGou:	0.41120980857138995
Ti:	0.265176023989521
HengGou:	0.2282784214991123
Gou:	0.21234050764983153
ShuZheZheGou:	0.2020170811480749
HengZheTi:	0.17891052462956775
ShuZhe:	0.14823656297624813
Shu:	0.11948647440026045

6
HengPie:	0.564838758900127
Ti:	0.36545246632135947
Gou:	0.321741663016464
ShuZheZheGou:	0.30585007834993116
ShuWanGou:	0.287723645872642
HengZheTi:	0.2672220228641494
Dian:	0.24571091442708679
Heng:	0.23482669332427872
ShuZhe:	0.21926832802254026
Shu:	0.17838152033800464

7
HengPie:	0.41764588286487486
Ti:	0.2104500977659362
HengZheWanGou:	0.19225583041808206
ShuZheZheGou:	0.17635173729568987
ShuWanGou:	0.16585735482150316
HengZheTi:	0.1576186087719537
Dian:	0.14357281685042472
ShuZhe:	0.1270544206009341
Shu:	0.10469402523659667

8
HengPie:	0.5894477533140722
HengZheWanGou:	0.3821368819523653
Ti:	0.30581591983860607
ShuZheZheGou:	0.2884541247404504
Gou:	0.2667553132220508
Dian:	0.25014286293880733
HengZheTi:	0.23171735326930618
ShuZhe:	0.194216298675368
Shu:	0.149457197077576

9
HengPie:	0.680116349932687
Ti:	0.578253934458252
Gou:	0.4692173470499729
ShuZheZheGou:	0.4086095531795042
ShuWanGou:	0.38411964480676236
HengZheTi:	0.3627484327425448
Dian:	0.3449478599596402
ShuZhe:	0.294035111336968
Shu:	0.23997652414172943

10
HengPie:	0.6454808421276315
Ti:	0.4540420661008781
HengZheWanGou:	0.40511092040338664
ShuZheZheGou:	0.36671305081261113
ShuWanGou:	0.3448104710286233
HengZheTi:	0.31745187578627115
Heng:	0.29650992759288447
ShuZhe:	0.2596776338185944
Shu:	0.21170417013600218

